index10,Humidity,Temperature(C),GHI,Hour,Month,Output_power,previous
2020-09-20 20:00:00,77,9,0,20,9,0.0,0.0
2020-09-20 21:00:00,75,10,0,21,9,0.0,0.0
2020-09-20 22:00:00,76,10,0,22,9,0.0,0.0
2020-09-20 23:00:00,79,10,0,23,9,0.0,0.0
2020-09-21 00:00:00,83,11,0,0,9,0.0,0.0
2020-09-21 01:00:00,88,10,0,1,9,0.0,0.0
2020-09-21 02:00:00,92,10,0,2,9,0.0,0.0
2020-09-21 03:00:00,94,10,0,3,9,0.0,0.0
2020-09-21 04:00:00,95,11,8,4,9,0.0,0.0
2020-09-21 05:00:00,93,11,66,5,9,0.0,0.0
2020-09-21 06:00:00,89,11,147,6,9,0.0,0.0
2020-09-21 07:00:00,84,12,185,7,9,0.3255208333333333,0.0
2020-09-21 08:00:00,80,13,216,8,9,0.9244791666666666,0.3255208333333333
2020-09-21 09:00:00,75,14,232,9,9,2.1080729166666665,0.9244791666666666
2020-09-21 10:00:00,74,15,225,10,9,4.092447916666667,2.1080729166666665
2020-09-21 11:00:00,73,15,227,11,9,4.25,4.092447916666667
2020-09-21 12:00:00,73,15,188,12,9,4.591145833333333,4.25
2020-09-21 13:00:00,75,15,110,13,9,3.983072916666666,4.591145833333333
2020-09-21 14:00:00,76,14,55,14,9,4.342447916666667,3.983072916666666
2020-09-21 15:00:00,78,14,32,15,9,2.3828125,4.342447916666667
2020-09-21 16:00:00,81,13,11,16,9,1.05078125,2.3828125
2020-09-21 17:00:00,84,13,0,17,9,0.6328124999999999,1.05078125
2020-09-21 18:00:00,86,13,-1,18,9,0.30859375,0.6328124999999999
2020-09-21 19:00:00,87,12,-1,19,9,0.0,0.30859375
2020-09-21 20:00:00,88,12,0,20,9,0.0,0.0
2020-09-21 21:00:00,89,12,0,21,9,0.0,0.0
2020-09-21 22:00:00,88,12,0,22,9,0.0,0.0
2020-09-21 23:00:00,88,12,-1,23,9,0.0,0.0
2020-09-22 00:00:00,89,12,-1,0,9,0.0,0.0
2020-09-22 01:00:00,87,12,0,1,9,0.0,0.0
2020-09-22 02:00:00,86,12,1,2,9,0.04022961128048781,0.0
2020-09-22 03:00:00,86,13,5,2,9,0.14750857469512196,0.04022961128048781
2020-09-22 04:00:00,85,13,9,2,9,0.2547875381097561,0.14750857469512196
2020-09-22 05:00:00,85,13,14,2,9,0.3620665015243903,0.2547875381097561
2020-09-22 06:00:00,84,13,18,2,9,0.4693454649390244,0.3620665015243903
2020-09-22 07:00:00,84,13,23,2,9,0.5766244283536586,0.4693454649390244
2020-09-22 08:00:00,84,13,27,2,9,0.6839033917682927,0.5766244283536586
2020-09-22 09:00:00,83,13,31,2,9,0.7911823551829269,0.6839033917682927
2020-09-22 10:00:00,83,13,36,2,9,0.898461318597561,0.7911823551829269
2020-09-22 11:00:00,82,13,40,3,9,1.0057402820121952,0.898461318597561
2020-09-22 12:00:00,82,13,44,3,9,1.1130192454268293,1.0057402820121952
2020-09-22 13:00:00,81,14,49,3,9,1.2202982088414636,1.1130192454268293
2020-09-22 14:00:00,81,14,53,3,9,1.3275771722560976,1.2202982088414636
2020-09-22 15:00:00,81,14,57,3,9,1.434856135670732,1.3275771722560976
2020-09-22 16:00:00,80,14,62,3,9,1.5421350990853662,1.434856135670732
2020-09-22 17:00:00,80,14,66,3,9,1.6494140625,1.5421350990853662
2020-09-22 18:00:00,79,14,71,3,9,1.7566930259146343,1.6494140625
2020-09-22 19:00:00,79,14,75,4,9,1.863971989329268,1.7566930259146343
2020-09-22 20:00:00,78,14,79,4,9,1.9712509527439024,1.863971989329268
2020-09-22 21:00:00,78,14,84,4,9,2.0785299161585367,1.9712509527439024
2020-09-22 22:00:00,78,14,88,4,9,2.1858088795731705,2.0785299161585367
2020-09-22 23:00:00,77,14,92,4,9,2.293087842987805,2.1858088795731705
2020-09-23 00:00:00,77,15,97,4,9,2.400366806402439,2.293087842987805
2020-09-23 01:00:00,76,15,101,4,9,2.5076457698170733,2.400366806402439
2020-09-23 02:00:00,76,15,105,4,9,2.6149247332317076,2.5076457698170733
2020-09-23 03:00:00,76,15,110,5,9,2.7222036966463414,2.6149247332317076
2020-09-23 04:00:00,75,15,114,5,9,2.829482660060976,2.7222036966463414
2020-09-23 05:00:00,75,15,119,5,9,2.93676162347561,2.829482660060976
2020-09-23 06:00:00,74,15,123,5,9,3.044040586890244,2.93676162347561
2020-09-23 07:00:00,74,15,127,5,9,3.1513195503048785,3.044040586890244
2020-09-23 08:00:00,73,15,132,5,9,3.2585985137195124,3.1513195503048785
2020-09-23 09:00:00,73,15,136,5,9,3.365877477134146,3.2585985137195124
2020-09-23 10:00:00,73,16,140,5,9,3.4731564405487805,3.365877477134146
2020-09-23 11:00:00,72,16,145,6,9,3.5804354039634148,3.4731564405487805
2020-09-23 12:00:00,72,16,149,6,9,3.687714367378049,3.5804354039634148
2020-09-23 13:00:00,71,16,153,6,9,3.794993330792683,3.687714367378049
2020-09-23 14:00:00,71,16,158,6,9,3.9022722942073176,3.794993330792683
2020-09-23 15:00:00,70,16,162,6,9,4.009551257621951,3.9022722942073176
2020-09-23 16:00:00,70,16,167,6,9,4.116830221036586,4.009551257621951
2020-09-23 17:00:00,70,16,171,6,9,4.22410918445122,4.116830221036586
2020-09-23 18:00:00,69,16,175,6,9,4.331388147865854,4.22410918445122
2020-09-23 19:00:00,69,16,180,7,9,4.438667111280488,4.331388147865854
2020-09-23 20:00:00,68,17,184,7,9,4.545946074695122,4.438667111280488
2020-09-23 21:00:00,68,17,188,7,9,4.653225038109756,4.545946074695122
2020-09-23 22:00:00,67,17,193,7,9,4.7605040015243905,4.653225038109756
2020-09-23 23:00:00,67,17,197,7,9,4.867782964939024,4.7605040015243905
2020-09-24 00:00:00,67,17,202,7,9,4.975061928353659,4.867782964939024
2020-09-24 01:00:00,66,17,206,7,9,5.082340891768293,4.975061928353659
2020-09-24 02:00:00,66,17,210,7,9,5.189619855182928,5.082340891768293
2020-09-24 03:00:00,65,17,215,7,9,5.296898818597562,5.189619855182928
2020-09-24 04:00:00,65,17,219,8,9,5.404177782012196,5.296898818597562
2020-09-24 05:00:00,64,17,223,8,9,5.511456745426829,5.404177782012196
2020-09-24 06:00:00,64,18,228,8,9,5.618735708841464,5.511456745426829
2020-09-24 07:00:00,64,18,232,8,9,5.726014672256099,5.618735708841464
2020-09-24 08:00:00,63,18,236,8,9,5.8332936356707314,5.726014672256099
2020-09-24 09:00:00,63,18,241,8,9,5.940572599085366,5.8332936356707314
2020-09-24 10:00:00,62,18,245,8,9,6.0478515625,5.940572599085366
2020-09-24 11:00:00,62,18,250,8,9,6.155130525914634,6.0478515625
2020-09-24 12:00:00,61,18,254,9,9,6.2624094893292686,6.155130525914634
2020-09-24 13:00:00,61,18,258,9,9,6.369688452743903,6.2624094893292686
2020-09-24 14:00:00,61,18,263,9,9,6.476967416158537,6.369688452743903
2020-09-24 15:00:00,60,18,267,9,9,6.584246379573171,6.476967416158537
2020-09-24 16:00:00,60,18,271,9,9,6.691525342987806,6.584246379573171
2020-09-24 17:00:00,59,19,276,9,9,6.79880430640244,6.691525342987806
2020-09-24 18:00:00,59,19,280,9,9,6.906083269817073,6.79880430640244
2020-09-24 19:00:00,58,19,284,9,9,7.013362233231708,6.906083269817073
2020-09-24 20:00:00,58,19,289,10,9,7.120641196646342,7.013362233231708
2020-09-24 21:00:00,58,19,293,10,9,7.227920160060976,7.120641196646342
2020-09-24 22:00:00,57,19,298,10,9,7.33519912347561,7.227920160060976
2020-09-24 23:00:00,57,19,302,10,9,7.442478086890243,7.33519912347561
2020-09-25 00:00:00,56,19,306,10,9,7.549757050304879,7.442478086890243
2020-09-25 01:00:00,56,19,311,10,9,7.657036013719512,7.549757050304879
2020-09-25 02:00:00,55,19,315,10,9,7.764314977134147,7.657036013719512
2020-09-25 03:00:00,55,20,319,10,9,7.871593940548781,7.764314977134147
2020-09-25 04:00:00,55,20,324,11,9,7.978872903963415,7.871593940548781
2020-09-25 05:00:00,54,20,328,11,9,8.08615186737805,7.978872903963415
2020-09-25 06:00:00,54,20,332,11,9,8.193430830792684,8.08615186737805
2020-09-25 07:00:00,53,20,337,11,9,8.300709794207318,8.193430830792684
2020-09-25 08:00:00,53,20,341,11,9,8.407988757621952,8.300709794207318
2020-09-25 09:00:00,52,20,346,11,9,8.515267721036585,8.407988757621952
2020-09-25 10:00:00,52,20,350,11,9,8.622546684451219,8.515267721036585
2020-09-25 11:00:00,52,20,354,11,9,8.729825647865855,8.622546684451219
2020-09-25 12:00:00,52,20,361,12,9,5.5,8.729825647865855
2020-09-25 13:00:00,52,21,305,13,9,5.132812499999999,5.5
2020-09-25 14:00:00,55,20,185,14,9,4.208333333333333,5.132812499999999
2020-09-25 15:00:00,58,19,78,15,9,3.583333333333333,4.208333333333333
2020-09-25 16:00:00,64,17,14,16,9,2.8502604166666665,3.583333333333333
2020-09-25 17:00:00,68,16,0,17,9,1.4166666666666667,2.8502604166666665
2020-09-25 18:00:00,70,16,0,18,9,0.2747395833333333,1.4166666666666667
2020-09-25 19:00:00,72,15,-1,19,9,0.0,0.2747395833333333
2020-09-25 20:00:00,75,14,-1,20,9,0.0,0.0
2020-09-25 21:00:00,79,13,-1,21,9,0.0,0.0
2020-09-25 22:00:00,82,13,-1,22,9,0.0,0.0
2020-09-25 23:00:00,82,13,-1,23,9,0.0,0.0
2020-09-26 00:00:00,82,12,-1,0,9,0.0,0.0
2020-09-26 01:00:00,84,12,0,1,9,0.0,0.0
2020-09-26 02:00:00,86,11,0,2,9,0.0,0.0
2020-09-26 03:00:00,89,11,0,3,9,0.0,0.0
2020-09-26 04:00:00,91,11,10,4,9,0.0,0.0
2020-09-26 05:00:00,88,11,65,5,9,0.0,0.0
2020-09-26 06:00:00,84,13,166,6,9,0.0,0.0
2020-09-26 07:00:00,78,14,273,7,9,0.19140625,0.0
2020-09-26 08:00:00,72,16,369,8,9,0.92578125,0.19140625
2020-09-26 09:00:00,65,18,434,9,9,2.341145833333333,0.92578125
2020-09-26 10:00:00,60,20,451,10,9,5.217447916666666,2.341145833333333
2020-09-26 11:00:00,57,21,430,11,9,7.69140625,5.217447916666666
2020-09-26 12:00:00,57,22,372,12,9,8.31640625,7.69140625
2020-09-26 13:00:00,58,22,283,13,9,8.4921875,8.31640625
2020-09-26 14:00:00,58,21,170,14,9,7.024739583333333,8.4921875
2020-09-26 15:00:00,62,20,64,15,9,5.0,7.024739583333333
2020-09-26 16:00:00,66,19,9,16,9,2.708333333333333,5.0
2020-09-26 17:00:00,68,18,-1,17,9,0.9661458333333334,2.708333333333333
2020-09-26 18:00:00,68,18,-1,18,9,0.23307291666666666,0.9661458333333334
2020-09-26 19:00:00,68,17,-1,19,9,0.0,0.23307291666666666
2020-09-26 20:00:00,71,16,-1,20,9,0.0,0.0
2020-09-26 21:00:00,74,15,-1,21,9,0.0,0.0
2020-09-26 22:00:00,76,14,-1,22,9,0.0,0.0
2020-09-26 23:00:00,79,13,-1,23,9,0.0,0.0
2020-09-27 00:00:00,82,12,-1,0,9,0.0,0.0
2020-09-27 01:00:00,85,12,-1,1,9,0.0,0.0
2020-09-27 02:00:00,87,12,-1,2,9,0.0,0.0
2020-09-27 03:00:00,87,11,0,3,9,0.0,0.0
2020-09-27 04:00:00,87,11,8,4,9,0.0,0.0
2020-09-27 05:00:00,86,11,51,5,9,0.0,0.0
2020-09-27 06:00:00,83,12,142,6,9,0.0,0.0
2020-09-27 07:00:00,78,13,251,7,9,0.19270833333333331,0.0
2020-09-27 08:00:00,72,15,349,8,9,0.875,0.19270833333333331
2020-09-27 09:00:00,67,16,415,9,9,2.25,0.875
2020-09-27 10:00:00,62,17,440,10,9,4.733072916666666,2.25
2020-09-27 11:00:00,59,18,426,11,9,7.416666666666667,4.733072916666666
2020-09-27 12:00:00,57,18,370,12,9,8.06640625,7.416666666666667
2020-09-27 13:00:00,57,19,277,13,9,8.30859375,8.06640625
2020-09-27 14:00:00,58,19,168,14,9,6.774739583333334,8.30859375
2020-09-27 15:00:00,62,18,68,15,9,4.8671875,6.774739583333334
2020-09-27 16:00:00,65,17,12,16,9,2.5494791666666665,4.8671875
2020-09-27 17:00:00,68,16,-1,17,9,0.94140625,2.5494791666666665
2020-09-27 18:00:00,73,15,-1,18,9,0.2421875,0.94140625
2020-09-27 19:00:00,76,14,-1,19,9,0.0,0.2421875
2020-09-27 20:00:00,78,14,-1,20,9,0.0,0.0
2020-09-27 21:00:00,76,14,-1,21,9,0.0,0.0
2020-09-27 22:00:00,75,13,0,21,9,0.026100852272727272,0.0
2020-09-27 23:00:00,75,13,1,21,9,0.095703125,0.026100852272727272
2020-09-28 00:00:00,75,13,3,21,9,0.1653053977272727,0.095703125
2020-09-28 01:00:00,75,13,6,21,9,0.23490767045454541,0.1653053977272727
2020-09-28 02:00:00,75,13,8,21,9,0.3045099431818182,0.23490767045454541
2020-09-28 03:00:00,75,13,10,21,9,0.3741122159090909,0.3045099431818182
2020-09-28 04:00:00,75,13,12,21,9,0.4437144886363636,0.3741122159090909
2020-09-28 05:00:00,74,13,14,21,9,0.5133167613636362,0.4437144886363636
2020-09-28 06:00:00,74,13,17,21,9,0.5829190340909091,0.5133167613636362
2020-09-28 07:00:00,74,13,19,21,9,0.6525213068181818,0.5829190340909091
2020-09-28 08:00:00,74,13,21,21,9,0.7221235795454544,0.6525213068181818
2020-09-28 09:00:00,74,13,23,20,9,0.7917258522727272,0.7221235795454544
2020-09-28 10:00:00,74,13,25,20,9,0.8613281249999999,0.7917258522727272
2020-09-28 11:00:00,74,13,28,20,9,0.9309303977272727,0.8613281249999999
2020-09-28 12:00:00,73,13,30,20,9,1.0005326704545452,0.9309303977272727
2020-09-28 13:00:00,73,14,32,20,9,1.0701349431818181,1.0005326704545452
2020-09-28 14:00:00,73,14,34,20,9,1.1397372159090908,1.0701349431818181
2020-09-28 15:00:00,73,14,36,20,9,1.2093394886363635,1.1397372159090908
2020-09-28 16:00:00,73,14,39,20,9,1.2789417613636362,1.2093394886363635
2020-09-28 17:00:00,73,14,41,20,9,1.3485440340909092,1.2789417613636362
2020-09-28 18:00:00,72,14,43,20,9,1.4181463068181819,1.3485440340909092
2020-09-28 19:00:00,72,14,45,20,9,1.4877485795454544,1.4181463068181819
2020-09-28 20:00:00,72,14,47,19,9,1.5573508522727268,1.4877485795454544
2020-09-28 21:00:00,72,14,50,19,9,1.6269531249999998,1.5573508522727268
2020-09-28 22:00:00,72,14,52,19,9,1.6965553977272727,1.6269531249999998
2020-09-28 23:00:00,72,14,54,19,9,1.7661576704545452,1.6965553977272727
2020-09-29 00:00:00,72,14,56,19,9,1.835759943181818,1.7661576704545452
2020-09-29 01:00:00,71,14,58,19,9,1.9053622159090908,1.835759943181818
2020-09-29 02:00:00,71,14,61,19,9,1.9749644886363635,1.9053622159090908
2020-09-29 03:00:00,71,14,63,19,9,2.0445667613636362,1.9749644886363635
2020-09-29 04:00:00,71,14,65,19,9,2.114169034090909,2.0445667613636362
2020-09-29 05:00:00,71,14,67,19,9,2.1837713068181817,2.114169034090909
2020-09-29 06:00:00,71,14,69,19,9,2.2533735795454546,2.1837713068181817
2020-09-29 07:00:00,71,14,71,18,9,2.322975852272727,2.2533735795454546
2020-09-29 08:00:00,70,14,74,18,9,2.3925781249999996,2.322975852272727
2020-09-29 09:00:00,70,14,76,18,9,2.4621803977272725,2.3925781249999996
2020-09-29 10:00:00,70,14,78,18,9,2.531782670454545,2.4621803977272725
2020-09-29 11:00:00,70,14,80,18,9,2.601384943181818,2.531782670454545
2020-09-29 12:00:00,70,14,82,18,9,2.670987215909091,2.601384943181818
2020-09-29 13:00:00,70,14,85,18,9,2.7405894886363633,2.670987215909091
2020-09-29 14:00:00,70,14,87,18,9,2.8101917613636362,2.7405894886363633
2020-09-29 15:00:00,69,14,89,18,9,2.879794034090909,2.8101917613636362
2020-09-29 16:00:00,69,14,91,18,9,2.9493963068181817,2.879794034090909
2020-09-29 17:00:00,69,14,93,18,9,3.018998579545454,2.9493963068181817
2020-09-29 18:00:00,69,14,96,17,9,3.0886008522727266,3.018998579545454
2020-09-29 19:00:00,69,14,98,17,9,3.1582031249999996,3.0886008522727266
2020-09-29 20:00:00,69,14,100,17,9,3.2278053977272725,3.1582031249999996
2020-09-29 21:00:00,69,14,102,17,9,3.297407670454545,3.2278053977272725
2020-09-29 22:00:00,68,14,104,17,9,3.367009943181818,3.297407670454545
2020-09-29 23:00:00,68,14,107,17,9,3.436612215909091,3.367009943181818
2020-09-30 00:00:00,68,14,109,17,9,3.5062144886363633,3.436612215909091
2020-09-30 01:00:00,68,14,111,17,9,3.575816761363636,3.5062144886363633
2020-09-30 02:00:00,68,14,113,17,9,3.645419034090909,3.575816761363636
2020-09-30 03:00:00,68,14,115,17,9,3.715021306818181,3.645419034090909
2020-09-30 04:00:00,68,14,118,17,9,3.784623579545454,3.715021306818181
2020-09-30 05:00:00,67,14,120,16,9,3.854225852272727,3.784623579545454
2020-09-30 06:00:00,67,14,122,16,9,3.9238281249999996,3.854225852272727
2020-09-30 07:00:00,67,14,124,16,9,3.9934303977272725,3.9238281249999996
2020-09-30 08:00:00,67,14,126,16,9,4.063032670454545,3.9934303977272725
2020-09-30 09:00:00,67,14,129,16,9,4.132634943181818,4.063032670454545
2020-09-30 10:00:00,67,14,131,16,9,4.202237215909091,4.132634943181818
2020-09-30 11:00:00,67,14,133,16,9,4.271839488636363,4.202237215909091
2020-09-30 12:00:00,66,14,135,16,9,4.341441761363636,4.271839488636363
2020-09-30 13:00:00,66,14,137,16,9,4.411044034090909,4.341441761363636
2020-09-30 14:00:00,66,14,140,16,9,4.480646306818182,4.411044034090909
2020-09-30 15:00:00,66,14,142,16,9,4.550248579545454,4.480646306818182
2020-09-30 16:00:00,66,14,144,15,9,4.619850852272727,4.550248579545454
2020-09-30 17:00:00,66,14,146,15,9,4.689453125,4.619850852272727
2020-09-30 18:00:00,66,14,148,15,9,4.7590553977272725,4.689453125
2020-09-30 19:00:00,65,14,151,15,9,4.828657670454545,4.7590553977272725
2020-09-30 20:00:00,65,14,153,15,9,4.898259943181818,4.828657670454545
2020-09-30 21:00:00,65,14,155,15,9,4.96786221590909,4.898259943181818
2020-09-30 22:00:00,65,14,157,15,9,5.037464488636363,4.96786221590909
2020-09-30 23:00:00,65,14,159,15,9,5.107066761363636,5.037464488636363
2020-10-01 00:00:00,65,14,162,15,9,5.176669034090908,5.107066761363636
2020-10-01 01:00:00,64,14,164,15,9,5.246271306818182,5.176669034090908
2020-10-01 02:00:00,64,14,166,15,9,5.315873579545454,5.246271306818182
2020-10-01 03:00:00,64,14,168,14,9,5.385475852272727,5.315873579545454
2020-10-01 04:00:00,64,14,170,14,9,5.455078125,5.385475852272727
2020-10-01 05:00:00,64,14,172,14,9,5.5246803977272725,5.455078125
2020-10-01 06:00:00,64,14,175,14,9,5.594282670454545,5.5246803977272725
2020-10-01 07:00:00,64,14,177,14,9,5.663884943181818,5.594282670454545
2020-10-01 08:00:00,63,14,179,14,9,5.73348721590909,5.663884943181818
2020-10-01 09:00:00,63,14,181,14,9,5.803089488636363,5.73348721590909
2020-10-01 10:00:00,63,14,183,14,9,5.872691761363636,5.803089488636363
2020-10-01 11:00:00,63,14,186,14,9,5.942294034090909,5.872691761363636
2020-10-01 12:00:00,63,14,188,14,9,6.011896306818181,5.942294034090909
2020-10-01 13:00:00,63,14,190,14,9,6.081498579545455,6.011896306818181
2020-10-01 14:00:00,63,14,192,13,9,6.151100852272727,6.081498579545455
2020-10-01 15:00:00,62,14,194,13,9,6.220703124999999,6.151100852272727
2020-10-01 16:00:00,62,14,197,13,9,6.2903053977272725,6.220703124999999
2020-10-01 17:00:00,62,14,199,13,9,6.359907670454545,6.2903053977272725
2020-10-01 18:00:00,62,14,201,13,9,6.429509943181817,6.359907670454545
2020-10-01 19:00:00,62,14,203,13,9,6.49911221590909,6.429509943181817
2020-10-01 20:00:00,62,14,205,13,9,6.568714488636363,6.49911221590909
2020-10-01 21:00:00,62,14,208,13,9,6.638316761363636,6.568714488636363
2020-10-01 22:00:00,61,14,210,13,9,6.707919034090909,6.638316761363636
2020-10-01 23:00:00,61,14,212,13,9,6.777521306818181,6.707919034090909
2020-10-02 00:00:00,61,14,214,13,9,6.847123579545455,6.777521306818181
2020-10-02 01:00:00,61,14,216,12,9,6.916725852272727,6.847123579545455
2020-10-02 02:00:00,61,14,219,12,9,6.986328124999999,6.916725852272727
2020-10-02 03:00:00,61,14,221,12,9,7.055930397727272,6.986328124999999
2020-10-02 04:00:00,61,14,223,12,9,7.125532670454545,7.055930397727272
2020-10-02 05:00:00,60,14,225,12,9,7.195134943181817,7.125532670454545
2020-10-02 06:00:00,60,14,227,12,9,7.26473721590909,7.195134943181817
2020-10-02 07:00:00,60,14,230,12,9,7.334339488636362,7.26473721590909
2020-10-02 08:00:00,60,14,232,12,9,7.403941761363636,7.334339488636362
2020-10-02 09:00:00,60,14,234,12,9,7.473544034090908,7.403941761363636
2020-10-02 10:00:00,60,14,236,12,9,7.543146306818181,7.473544034090908
2020-10-02 11:00:00,60,14,238,12,9,7.612748579545455,7.543146306818181
2020-10-02 12:00:00,59,14,228,12,10,7.013020833333333,7.612748579545455
2020-10-02 13:00:00,59,14,181,13,10,5.509114583333334,7.013020833333333
2020-10-02 14:00:00,63,13,105,14,10,3.674479166666666,5.509114583333334
2020-10-02 15:00:00,68,12,32,15,10,2.6171875,3.674479166666666
2020-10-02 16:00:00,74,11,3,16,10,1.7161458333333335,2.6171875
2020-10-02 17:00:00,77,11,-1,17,10,0.7747395833333333,1.7161458333333335
2020-10-02 18:00:00,80,11,0,18,10,0.10026041666666666,0.7747395833333333
2020-10-02 19:00:00,81,11,0,19,10,0.0,0.10026041666666666
2020-10-02 20:00:00,80,11,0,20,10,0.0,0.0
2020-10-02 21:00:00,80,10,0,21,10,0.0,0.0
2020-10-02 22:00:00,81,10,0,22,10,0.0,0.0
2020-10-02 23:00:00,83,10,0,23,10,0.0,0.0
2020-10-03 00:00:00,80,10,0,0,10,0.0,0.0
2020-10-03 01:00:00,79,10,0,1,10,0.0,0.0
2020-10-03 02:00:00,79,11,0,2,10,0.0,0.0
2020-10-03 03:00:00,79,10,0,3,10,0.0,0.0
2020-10-03 04:00:00,80,10,1,4,10,0.0,0.0
2020-10-03 05:00:00,80,11,14,5,10,0.0,0.0
2020-10-03 06:00:00,79,11,46,6,10,0.0,0.0
2020-10-03 07:00:00,76,11,97,7,10,0.024739583333333336,0.0
2020-10-03 08:00:00,71,12,242,8,10,0.4921875,0.024739583333333336
2020-10-03 09:00:00,66,14,379,9,10,1.1328125,0.4921875
2020-10-03 10:00:00,64,15,386,10,10,2.5,1.1328125
2020-10-03 11:00:00,64,15,309,11,10,5.259114583333334,2.5
2020-10-03 12:00:00,66,15,240,12,10,7.740885416666667,5.259114583333334
2020-10-03 13:00:00,69,14,168,13,10,7.500000000000001,7.740885416666667
2020-10-03 14:00:00,72,13,72,14,10,5.067708333333332,7.500000000000001
2020-10-03 15:00:00,75,13,24,15,10,3.890625,5.067708333333332
2020-10-03 16:00:00,75,13,4,16,10,2.05078125,3.890625
2020-10-03 17:00:00,75,13,0,17,10,0.7252604166666666,2.05078125
2020-10-03 18:00:00,76,13,0,18,10,0.04947916666666667,0.7252604166666666
2020-10-03 19:00:00,76,13,0,19,10,0.0,0.04947916666666667
2020-10-03 20:00:00,78,12,0,20,10,0.0,0.0
2020-10-03 21:00:00,80,12,0,21,10,0.0,0.0
2020-10-03 22:00:00,81,12,0,22,10,0.0,0.0
2020-10-03 23:00:00,83,12,0,23,10,0.0,0.0
2020-10-04 00:00:00,87,12,-1,0,10,0.0,0.0
2020-10-04 01:00:00,89,12,0,1,10,0.0,0.0
2020-10-04 02:00:00,91,12,0,2,10,0.0,0.0
2020-10-04 03:00:00,88,12,0,3,10,0.0,0.0
2020-10-04 04:00:00,87,11,0,4,10,0.0,0.0
2020-10-04 05:00:00,85,11,8,5,10,0.0,0.0
2020-10-04 06:00:00,85,11,35,6,10,0.0,0.0
2020-10-04 07:00:00,82,12,56,7,10,0.0,0.0
2020-10-04 08:00:00,82,12,48,8,10,0.21614583333333331,0.0
2020-10-04 09:00:00,85,11,40,9,10,0.9505208333333335,0.21614583333333331
2020-10-04 10:00:00,85,11,53,10,10,1.2994791666666667,0.9505208333333335
2020-10-04 11:00:00,83,12,84,11,10,1.05078125,1.2994791666666667
2020-10-04 12:00:00,83,12,88,12,10,0.45833333333333337,1.05078125
2020-10-04 13:00:00,84,12,78,13,10,0.7083333333333333,0.45833333333333337
2020-10-04 14:00:00,83,13,56,14,10,0.9075520833333333,0.7083333333333333
2020-10-04 15:00:00,82,13,15,15,10,1.2343750000000002,0.9075520833333333
2020-10-04 16:00:00,82,13,1,16,10,0.6497395833333334,1.2343750000000002
2020-10-04 17:00:00,81,13,0,17,10,0.4830729166666667,0.6497395833333334
2020-10-04 18:00:00,81,14,0,18,10,0.049479166666666664,0.4830729166666667
2020-10-04 19:00:00,81,14,0,19,10,0.0,0.049479166666666664
2020-10-04 20:00:00,82,14,0,20,10,0.0,0.0
2020-10-04 21:00:00,80,14,0,21,10,0.0,0.0
2020-10-04 22:00:00,77,16,0,21,10,0.02588778409090909,0.0
2020-10-04 23:00:00,77,16,2,21,10,0.09492187499999999,0.02588778409090909
2020-10-05 00:00:00,77,16,5,21,10,0.1639559659090909,0.09492187499999999
2020-10-05 01:00:00,77,16,7,21,10,0.2329900568181818,0.1639559659090909
2020-10-05 02:00:00,77,16,9,21,10,0.3020241477272727,0.2329900568181818
2020-10-05 03:00:00,77,16,12,21,10,0.3710582386363636,0.3020241477272727
2020-10-05 04:00:00,77,16,14,21,10,0.4400923295454545,0.3710582386363636
2020-10-05 05:00:00,76,16,16,21,10,0.5091264204545455,0.4400923295454545
2020-10-05 06:00:00,76,16,19,21,10,0.5781605113636363,0.5091264204545455
2020-10-05 07:00:00,76,16,21,21,10,0.6471946022727273,0.5781605113636363
2020-10-05 08:00:00,76,16,23,21,10,0.7162286931818183,0.6471946022727273
2020-10-05 09:00:00,76,16,25,20,10,0.785262784090909,0.7162286931818183
2020-10-05 10:00:00,76,15,28,20,10,0.854296875,0.785262784090909
2020-10-05 11:00:00,76,15,30,20,10,0.9233309659090909,0.854296875
2020-10-05 12:00:00,75,15,32,20,10,0.9923650568181819,0.9233309659090909
2020-10-05 13:00:00,75,15,35,20,10,1.0613991477272726,0.9923650568181819
2020-10-05 14:00:00,75,15,37,20,10,1.1304332386363638,1.0613991477272726
2020-10-05 15:00:00,75,15,39,20,10,1.1994673295454545,1.1304332386363638
2020-10-05 16:00:00,75,15,42,20,10,1.2685014204545455,1.1994673295454545
2020-10-05 17:00:00,75,15,44,20,10,1.3375355113636362,1.2685014204545455
2020-10-05 18:00:00,75,15,46,20,10,1.4065696022727272,1.3375355113636362
2020-10-05 19:00:00,75,15,49,20,10,1.4756036931818182,1.4065696022727272
2020-10-05 20:00:00,74,15,51,19,10,1.544637784090909,1.4756036931818182
2020-10-05 21:00:00,74,15,53,19,10,1.6136718749999999,1.544637784090909
2020-10-05 22:00:00,74,15,55,19,10,1.6827059659090908,1.6136718749999999
2020-10-05 23:00:00,74,15,58,19,10,1.7517400568181816,1.6827059659090908
2020-10-06 00:00:00,74,15,60,19,10,1.8207741477272725,1.7517400568181816
2020-10-06 01:00:00,74,15,62,19,10,1.8898082386363637,1.8207741477272725
2020-10-06 02:00:00,74,15,65,19,10,1.9588423295454542,1.8898082386363637
2020-10-06 03:00:00,73,15,67,19,10,2.027876420454546,1.9588423295454542
2020-10-06 04:00:00,73,15,69,19,10,2.096910511363636,2.027876420454546
